"auto_id","hisco_45_id","hisco_3_id","hisco_2_id","hisco_1_id","label","description","country_code","preferred"
"36402","90","4","9","8","Other Glass Engravers and Etchers","This group includes glass engravers and etchers not elsewhere classified, for example those who cover glass with wax prior to etching operations; operate pantograph devices to cut designs in surface of glass articles; cut glass into decorative shapes; mark out glass objects for cutters and other workers; immerse glass articles in acid bath to give clear polish to decorations; or etch patterns and borders on glazed ware.","","0"
"36403","0","5","9","8","Glass or Ceramics Painter or Decorator, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 8-95.","","0"
"36404","20","5","9","8","Glass Painter","Paints decorative designs on glass articles with a brush.","","0"
"36405","30","5","9","8","Ceramics Painter","Paints designs on pottery, porcelain ware and tiles with a brush.","","0"
"36406","40","5","9","8","Ceramics Decorator","Transfers designs onto pottery and porcelain ware by using stencils, transfers, rubber stamps and other means.","","0"
"36407","50","5","9","8","Ceramics Spray-Painter","Sprays paint on pottery, porcelain ware, bricks and tiles, or sprays liquid glaze on large pieces not suitable for dipping.","","0"
"36408","60","5","9","8","Ceramics Dipper","Covers biscuit ware with glaze solution by dipping.","","0"
"36409","70","5","9","8","Mirror Silverer","Coats new and old mirror glass with silvering solutions.","","0"
"36410","90","5","9","8","Other Glass and Ceramics Painters and Decorators","This group includes glass and ceramics painters and decorators not elsewhere classified, for example those who coat ware or parts of ware with oil and dust oiled surface with powder colour; draw lines on ceramic ware to guide other workers in applying coloured glaze and other decorations; polish gold-decorated ware by scouring with fine sand and finishing it with agate or bloodstone; or tend machines conveying ware through glaze sprays, dipping troughs and drying rooms.","","0"
"36411","20","9","9","8","Glass Mixer","Weighs and mixes sand, soda, potash and other materials used in glass making.","","0"
"36412","30","9","9","8","Clay Mixer","Operates machine in which clay is ground, mixed and tempered for use in ceramics manufacture.","","0"
"36413","40","9","9","8","Clay Slip Maker","Operates a machine in which clays are mixed into a semi-liquid form (slip) for making ceramic products.","","0"
"36414","50","9","9","8","Glaze Maker","Mixes, grinds, fuses and regrinds ingredients such as borax, lead, sand and lime to make glaze.","","0"
"36415","60","9","9","8","Abrasives Mixer","Mixes ingredients by machine to make grinding or polishing compounds.","","0"
"36416","70","9","9","8","Fibreglass Maker","Operates a machine to extrude molten glass through a die to form fibreglass filaments.","","0"
"36417","90","9","9","8","Other Glass Formers, Potters and Related Workers","This group includes glass formers, potters and related workers not elsewhere classified, for example those who operate filter-presses to remove excess water from clay; operate and supervise loading of battery of pans and screens used for grinding and sifting clay; or tend machines which remove air bubbles from wet clay.","","0"
"36418","0","1","0","9","Rubber Product Maker, Specialisation Unknown","May perform any (but not all) of the occupations described in unit group 9-01.","","0"
"36419","20","1","0","9","Rubber Millman","Operates a machine which kneads, mixes, blends or warms raw rubber or rubber compounds for further processing.","","0"
"36420","25","1","0","9","Rubber Calender Operator","Operates a machine which produces sheets of rubber or rubberised fabric by a rolling process.","","0"
"36421","30","1","0","9","Rubber Extruding-Machine Operator","Sets up and operates a machine in which compounded rubber is extruded through heated die to form continuous shaped strip.","","0"
"36422","35","1","0","9","Rubber Moulding-Press Operator","Operates a machine in which soft, uncured rubber is shaped in mould and vulcanised by steam heat. Tire moulder is classified in 9-02.30.","","0"
"36423","40","1","0","9","Rubber Goods Assembler","Assembles rubber goods such as water bottles, ice bags, toys, ring cushions and sports articles from fabricated parts.","","0"
"36424","50","1","0","9","Plastics Injection-Moulding Machine- Operator","Sets up and operates machine in which plastic materials are shaped by injection-moulding.","","0"
"36425","55","1","0","9","Plastics Compression-Moulding Machine-Operator","Sets up and operates machine in which plastic materials are shaped by compression-moulding.","","0"
"36426","60","1","0","9","Plastics Extruding-Machine-Operator","Sets up and operates a machine in which plastic materials are extruded through a die to form continuous rods, tubes, strips and other products.","","0"
"36427","65","1","0","9","Plastics Laminator","Operates a machine in which layers of plastics or plastic-impregnated materials are heated and pressed to form a solid laminated product.","","0"
"36428","70","1","0","9","Plastics Products Assembler","Performs marking, cutting, sealing and trimming tasks in the assembly of plastics products, such as bags and inflatable toys.","","0"
"36429","80","1","0","9","Plastics Products Fabricator","Fabricates plastics articles, such as signs, aircraft parts and window awnings.","","0"
"36430","90","1","0","9","Other Rubber and Plastics Products Makers (except Tire Makers and Tire Vulcanisers)","This group includes rubber and plastics product makers (except tire makers and tire vulcanisers) not elsewhere classified, for example those who coat fabric and other products with rubber by rubber-spreading machine or by immersing them in rubber solutions; operate presses which emboss rubber or cut it to shape; operate machines for the fabrication of foam rubber or latex articles; operate machines for cold vulcanisation processes; grind, buff, burr, polish, drill and otherwise finish plastics by hand or machine; operate and control ovens (curing pots) to vulcanise rubber goods (except tires) by means of pressurised steam; operate other specialised equipment for fabrication particular rubber or plastics products.","","0"
"36431","0","2","0","9","Tire maker or Vulcaniser, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 9-02.","","0"
"36432","20","2","0","9","Tire Builder","Builds up pneumatic tires on a form.","","0"
"36433","30","2","0","9","Tire Moulder","Moulds and cures (vulcanises) pneumatic rubber tires in pot heater or watchcase mould. Moulders of reconditioned tires are classified in 9-02.40.","","0"
"36434","40","2","0","9","Tire Rebuilder","Operates machines to recap or retread used tire casings.","","0"
"36435","90","2","0","9","Other Tire Makers and Vulcanisers","This group includes tire makers and vulcanisers not elsewhere classified, who perform specialised tasks in fabrication of pneumatic tires, other than tire moulding, building or rebuilding.","","0"
"36436","20","0","1","9","Paper Box Maker (Hand)","Makes and decorates paper boxes by hand.","","0"
"36437","25","0","1","9","Paper Box Maker (Hand or Machine)","Makes paper boxes by hand (9-10.20) or machine (9-10.30).","","0"
"36438","30","0","1","9","Paper Box Maker (Machine)","Sets and operates various machines which cut, fold, and glue or clip paper and cardboard to make boxes and other articles.","","0"
"36439","40","0","1","9","Cardboard Lining-Machine Operator","Sets and operates machine which glues paper to cardboard and cuts it to required length.","","0"
"36440","50","0","1","9","Paper Box Cutting- and Creasing-Press Operator","Sets and operates machine which cuts and creases cardboard and paperboard sheets to form box blanks.","","0"
"36441","60","0","1","9","Cardboard-Press Operator","Operates machine which presses paper to form drinking cups and other containers.","","0"
