"ccode","year","pop","gdp","lab","cra","edu","att","lif","hgt","pol","id","hom","bio","c2p","s2p","s2t","c2t","ine","country","region"
440,1882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,"East. Europe and form. SU"
440,1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,"East. Europe and form. SU"
440,1884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,"East. Europe and form. SU"
440,1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,"East. Europe and form. SU"
440,1886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,"East. Europe and form. SU"
440,1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,"East. Europe and form. SU"
440,1888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,"East. Europe and form. SU"
440,1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,"East. Europe and form. SU"
440,1890,1619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.767,0.04,0,4,57,NA,NA,"East. Europe and form. SU"
440,1891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,"East. Europe and form. SU"
440,1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,"East. Europe and form. SU"
440,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,"East. Europe and form. SU"
440,1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,"East. Europe and form. SU"
440,1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,"East. Europe and form. SU"
440,1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,"East. Europe and form. SU"
440,1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,"East. Europe and form. SU"
440,1898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,"East. Europe and form. SU"
440,1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,"East. Europe and form. SU"
440,1900,1799,NA,NA,NA,NA,NA,41.7,NA,NA,NA,NA,0.742,0.09,0,9,159,NA,NA,"East. Europe and form. SU"
440,1901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,NA,"East. Europe and form. SU"
440,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA,NA,"East. Europe and form. SU"
440,1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,"East. Europe and form. SU"
440,1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA,NA,"East. Europe and form. SU"
440,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,"East. Europe and form. SU"
440,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,"East. Europe and form. SU"
440,1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA,NA,"East. Europe and form. SU"
440,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,NA,NA,"East. Europe and form. SU"
440,1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,NA,NA,"East. Europe and form. SU"
440,1910,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714,0.1,0,8,204,NA,NA,"East. Europe and form. SU"
440,1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,NA,NA,"East. Europe and form. SU"
440,1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,NA,NA,"East. Europe and form. SU"
440,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,"East. Europe and form. SU"
440,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA,"East. Europe and form. SU"
440,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,NA,"East. Europe and form. SU"
440,1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,NA,NA,"East. Europe and form. SU"
440,1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,NA,NA,"East. Europe and form. SU"
440,1918,NA,NA,NA,NA,NA,NA,NA,NA,15,0,NA,NA,NA,NA,NA,84,NA,NA,"East. Europe and form. SU"
440,1919,NA,NA,NA,NA,NA,NA,NA,NA,15,0,NA,NA,NA,NA,NA,72,NA,NA,"East. Europe and form. SU"
440,1920,2104,NA,NA,NA,NA,NA,NA,NA,15,16.56,NA,0.7,0.03,0,4,66,NA,NA,"East. Europe and form. SU"
440,1921,NA,NA,NA,NA,NA,NA,NA,NA,15,16.56,NA,NA,NA,NA,NA,71,NA,NA,"East. Europe and form. SU"
440,1922,NA,NA,NA,NA,NA,NA,NA,NA,15,17.95,NA,NA,NA,NA,NA,87,NA,NA,"East. Europe and form. SU"
440,1923,NA,NA,NA,NA,NA,NA,NA,NA,15,17.05,NA,NA,NA,NA,NA,96,NA,NA,"East. Europe and form. SU"
440,1924,NA,NA,NA,NA,NA,NA,NA,NA,15,17.05,NA,NA,NA,NA,NA,114,NA,NA,"East. Europe and form. SU"
440,1925,NA,NA,NA,NA,NA,NA,50.5,NA,15,17.05,NA,NA,NA,NA,NA,113,NA,NA,"East. Europe and form. SU"
440,1926,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,163,NA,NA,"East. Europe and form. SU"
440,1927,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,NA,203,NA,NA,"East. Europe and form. SU"
440,1928,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,226,NA,NA,"East. Europe and form. SU"
440,1929,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,243,NA,NA,"East. Europe and form. SU"
440,1930,2215,NA,NA,NA,NA,NA,NA,NA,3,0,NA,0.685,0.14,0.01,13,302,NA,NA,"East. Europe and form. SU"
440,1931,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,365,NA,NA,"East. Europe and form. SU"
440,1932,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,411,NA,NA,"East. Europe and form. SU"
440,1933,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,471,NA,NA,"East. Europe and form. SU"
440,1934,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,579,NA,NA,"East. Europe and form. SU"
440,1935,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,664,NA,NA,"East. Europe and form. SU"
440,1936,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,769,NA,NA,"East. Europe and form. SU"
440,1937,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,790,NA,NA,"East. Europe and form. SU"
440,1938,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,839,NA,NA,"East. Europe and form. SU"
440,1939,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,854,NA,NA,"East. Europe and form. SU"
440,1940,2618,NA,NA,NA,NA,NA,NA,173.725,2,NA,NA,0.629,0.39,0.01,37,1022,NA,NA,"East. Europe and form. SU"
440,1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,NA,NA,"East. Europe and form. SU"
440,1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,NA,NA,"East. Europe and form. SU"
440,1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793,NA,NA,"East. Europe and form. SU"
440,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743,NA,NA,"East. Europe and form. SU"
440,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786,NA,NA,"East. Europe and form. SU"
440,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,NA,NA,"East. Europe and form. SU"
440,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059,NA,NA,"East. Europe and form. SU"
440,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1128,NA,NA,"East. Europe and form. SU"
440,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1282,NA,NA,"East. Europe and form. SU"
440,1950,2567,NA,NA,NA,NA,NA,60.837,NA,NA,NA,NA,0.637,0.56,0.02,44,1435,NA,NA,"East. Europe and form. SU"
440,1951,NA,NA,NA,NA,NA,NA,60.837,NA,NA,NA,NA,NA,NA,NA,NA,1555,NA,NA,"East. Europe and form. SU"
440,1952,NA,NA,NA,NA,NA,NA,60.837,NA,NA,NA,NA,NA,NA,NA,NA,1665,NA,NA,"East. Europe and form. SU"
440,1953,NA,NA,NA,NA,NA,NA,60.837,NA,NA,NA,NA,NA,NA,NA,NA,1762,NA,NA,"East. Europe and form. SU"
440,1954,NA,NA,NA,NA,NA,NA,60.837,NA,NA,NA,NA,NA,NA,NA,NA,1924,NA,NA,"East. Europe and form. SU"
440,1955,NA,NA,NA,NA,NA,NA,66.88,NA,NA,NA,NA,NA,NA,NA,NA,2182,NA,NA,"East. Europe and form. SU"
440,1956,NA,NA,NA,NA,NA,NA,66.88,NA,NA,NA,NA,NA,NA,NA,NA,2392,NA,NA,"East. Europe and form. SU"
440,1957,NA,NA,NA,NA,NA,NA,66.88,NA,NA,NA,NA,NA,NA,NA,NA,2618,NA,NA,"East. Europe and form. SU"
440,1958,NA,NA,NA,NA,NA,NA,66.88,NA,NA,NA,NA,NA,NA,NA,NA,2794,NA,NA,"East. Europe and form. SU"
440,1959,NA,NA,NA,NA,NA,NA,67.64,NA,NA,NA,NA,NA,NA,NA,NA,2938,NA,NA,"East. Europe and form. SU"
440,1960,2779,NA,NA,NA,4.35,NA,70.28,NA,NA,NA,NA,0.607,1.1,0.03,96,3059,NA,NA,"East. Europe and form. SU"
440,1961,NA,NA,NA,NA,NA,NA,70.46,NA,NA,NA,NA,NA,NA,NA,NA,3154,NA,NA,"East. Europe and form. SU"
440,1962,NA,NA,NA,NA,NA,NA,69.42,NA,NA,NA,NA,NA,NA,NA,NA,3311,NA,NA,"East. Europe and form. SU"
440,1963,NA,NA,NA,NA,NA,NA,70.57,NA,NA,NA,NA,NA,NA,NA,NA,3550,NA,NA,"East. Europe and form. SU"
440,1964,NA,NA,NA,NA,NA,NA,71.94,NA,NA,NA,NA,NA,NA,NA,NA,3776,NA,NA,"East. Europe and form. SU"
440,1965,NA,NA,NA,NA,NA,NA,71.69,NA,NA,NA,NA,NA,NA,NA,NA,4005,NA,NA,"East. Europe and form. SU"
440,1966,NA,NA,NA,NA,NA,NA,71.87,NA,NA,NA,NA,NA,NA,NA,NA,4230,NA,NA,"East. Europe and form. SU"
440,1967,NA,NA,NA,NA,NA,NA,71.96,NA,NA,NA,NA,NA,NA,NA,NA,4423,NA,NA,"East. Europe and form. SU"
440,1968,NA,NA,NA,NA,NA,NA,71.63,NA,NA,NA,NA,NA,NA,NA,NA,4547,NA,NA,"East. Europe and form. SU"
440,1969,NA,NA,NA,NA,NA,NA,71.23,NA,NA,NA,NA,NA,NA,NA,NA,4736,NA,NA,"East. Europe and form. SU"
440,1970,3140,NA,NA,NA,5.55,NA,71.1,NA,NA,NA,NA,0.615,1.55,0.06,173,4856,NA,NA,"East. Europe and form. SU"
440,1971,NA,NA,NA,NA,NA,NA,72.04,NA,NA,NA,NA,NA,NA,NA,NA,5144,NA,NA,"East. Europe and form. SU"
440,1972,NA,NA,NA,NA,NA,NA,71.31,NA,NA,NA,NA,NA,NA,NA,NA,5413,NA,NA,"East. Europe and form. SU"
440,1973,NA,7592.855574,NA,NA,NA,NA,71.62,NA,NA,NA,NA,NA,NA,NA,NA,5634,NA,NA,"East. Europe and form. SU"
440,1974,NA,NA,NA,NA,NA,NA,71.54,NA,NA,NA,NA,NA,NA,NA,NA,5859,NA,NA,"East. Europe and form. SU"
440,1975,NA,NA,NA,NA,NA,NA,71.11,NA,NA,NA,NA,NA,NA,NA,NA,6154,NA,NA,"East. Europe and form. SU"
440,1976,NA,NA,NA,NA,NA,NA,71.22,NA,NA,NA,NA,NA,NA,NA,NA,6395,NA,NA,"East. Europe and form. SU"
440,1977,NA,NA,NA,NA,NA,NA,71.06,NA,NA,NA,NA,NA,NA,NA,NA,6610,NA,NA,"East. Europe and form. SU"
440,1978,NA,NA,NA,NA,NA,NA,70.85,NA,NA,NA,NA,NA,NA,NA,NA,6822,NA,NA,"East. Europe and form. SU"
440,1979,NA,NA,NA,NA,NA,NA,70.72,NA,NA,NA,NA,NA,NA,NA,NA,6867,NA,NA,"East. Europe and form. SU"
440,1980,3413,NA,NA,NA,7.95,NA,70.7,NA,NA,NA,NA,0.615,2.09,0.07,244,7132,NA,NA,"East. Europe and form. SU"
440,1981,NA,NA,NA,NA,NA,NA,70.68,NA,NA,NA,6.7,NA,NA,NA,NA,7021,NA,NA,"East. Europe and form. SU"
440,1982,NA,NA,NA,NA,NA,NA,71.07,NA,NA,NA,6.5,NA,NA,NA,NA,7182,NA,NA,"East. Europe and form. SU"
440,1983,NA,NA,NA,NA,NA,NA,71.01,NA,NA,NA,NA,NA,NA,NA,NA,7298,NA,NA,"East. Europe and form. SU"
440,1984,NA,NA,NA,NA,NA,NA,70.53,NA,NA,NA,NA,NA,NA,NA,NA,7379,NA,NA,"East. Europe and form. SU"
440,1985,NA,NA,NA,NA,NA,NA,70.74,NA,NA,NA,6.04,NA,NA,NA,NA,7985,24.4,"Lithuania","East. Europe and form. SU"
440,1986,NA,NA,NA,NA,NA,NA,72.38,NA,NA,NA,4.9,NA,NA,NA,NA,7988,NA,NA,"East. Europe and form. SU"
440,1987,NA,NA,NA,NA,NA,NA,72.22,NA,NA,NA,3.8,NA,NA,NA,NA,8325,NA,NA,"East. Europe and form. SU"
440,1988,NA,NA,NA,NA,NA,NA,72.02,NA,NA,NA,4.6,NA,NA,NA,NA,8547,NA,NA,"East. Europe and form. SU"
440,1989,NA,NA,NA,NA,NA,NA,71.67,NA,NA,NA,5.8,NA,NA,NA,NA,8363,NA,NA,"East. Europe and form. SU"
440,1990,3698,8663.433329,NA,NA,9.49,NA,71.37,NA,NA,NA,7.5,0.617,2.12,0.06,214,7831,24.8,"Lithuania","East. Europe and form. SU"
440,1991,NA,8155.572183,NA,NA,NA,NA,70.51,NA,21,25.8,9,NA,NA,NA,NA,7559,NA,NA,"East. Europe and form. SU"
440,1992,NA,6425.070535,NA,NA,NA,NA,70.35,NA,21,26.6,10.5,NA,NA,NA,NA,5829,NA,NA,"East. Europe and form. SU"
440,1993,NA,5398.888588,NA,NA,NA,NA,68.93,NA,21,26.6,12.5,NA,NA,NA,NA,4767,NA,NA,"East. Europe and form. SU"
440,1994,NA,4884.015828,NA,NA,NA,NA,68.52,NA,21,26.6,13.4,NA,NA,NA,NA,4734,NA,NA,"East. Europe and form. SU"
440,1995,NA,5129.824313,NA,NA,NA,NA,69.03,NA,21,26.6,11.7,NA,NA,NA,NA,4382,41.10116,"Lithuania","East. Europe and form. SU"
440,1996,NA,5403.427182,NA,NA,NA,NA,70.2,NA,21,24.66,9.3,NA,NA,NA,NA,4278,NA,NA,"East. Europe and form. SU"
440,1997,NA,5813.280318,NA,NA,NA,NA,71.04,NA,21,24.66,9.1,NA,NA,NA,NA,4114,NA,NA,"East. Europe and form. SU"
440,1998,NA,6262.227649,NA,NA,NA,NA,71.34,NA,21,24.66,8.2,NA,NA,NA,NA,4328,NA,NA,"East. Europe and form. SU"
440,1999,NA,6199.630991,NA,NA,NA,NA,71.72,NA,21,24.66,8,NA,NA,NA,NA,3678,NA,NA,"East. Europe and form. SU"
440,2000,3501,6972.580923,NA,NA,10.19,NA,72.15,NA,21,28.16,9.89,0.649,0.93,0.01,44,3255,41.6515,"Lithuania","East. Europe and form. SU"
440,2001,3482,7457.348968,NA,NA,NA,NA,71.72,NA,21,NA,10.23,NA,NA,NA,NA,3375,NA,NA,"East. Europe and form. SU"
440,2002,3467,7994.740217,NA,NA,NA,NA,71.85,NA,21,NA,7.15,NA,NA,NA,NA,3409,NA,NA,"East. Europe and form. SU"
440,2003,3454,8848.27449,NA,NA,NA,NA,72.1,NA,21,NA,9.61,NA,NA,NA,NA,3441,NA,NA,"East. Europe and form. SU"
440,2004,3438,9532.423293,NA,NA,NA,NA,72,NA,21,NA,8.53,NA,NA,NA,NA,3615,NA,NA,"East. Europe and form. SU"
440,2005,3416,10307.31353,NA,NA,NA,NA,71.25,NA,21,NA,9.2,NA,NA,NA,NA,3814,NA,NA,"East. Europe and form. SU"
440,2006,3389,11145.37454,NA,NA,NA,NA,70.96,NA,21,NA,7.48,NA,NA,NA,NA,3897,NA,NA,"East. Europe and form. SU"
440,2007,3356,12273.05451,NA,NA,NA,NA,70.69,NA,21,NA,7.19,NA,NA,NA,NA,4128,NA,NA,"East. Europe and form. SU"
440,2008,3321,12666.73492,NA,NA,NA,NA,71.69,NA,21,NA,7.39,NA,NA,NA,NA,4118,NA,NA,"East. Europe and form. SU"
440,2009,3287,10817.61261,NA,NA,NA,NA,72.84,NA,21,NA,5.96,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
440,2010,3255,11003.92912,NA,NA,11.58,NA,NA,NA,NA,NA,5.23,0.727,0.97,NA,NA,NA,NA,NA,"East. Europe and form. SU"
442,1800,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
442,1810,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
442,1820,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741,0,0,NA,0,NA,NA,"W. Europe"
442,1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1830,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.719,0,0,NA,0,NA,NA,"W. Europe"
442,1831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1840,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695,0,0,NA,0,NA,NA,"W. Europe"
442,1841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1850,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0,0,0,0,NA,NA,"W. Europe"
442,1851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1860,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644,0,0,0,0,NA,NA,"W. Europe"
442,1861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1868,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1869,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1870,206,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0.653,0,0,0,0,NA,NA,"W. Europe"
442,1871,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1872,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1873,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1874,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1876,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1877,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1879,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1880,220,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0.643,0,0,0,0,NA,NA,"W. Europe"
442,1881,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1882,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1884,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
442,1886,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,"W. Europe"
